id_suministro,id_cliente,id_ubicacion,direccion_suministro,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1009559,7876,9,Pasaje El Sol 6965,BT,6,2020-10-12 03:07:41,ACTIVO
1009560,7877,29,Jr. Grau 917,BT,6,2018-06-07 09:28:14,ACTIVO
1009561,7878,20,Av. Universitaria 4149,BT,5,2008-02-17 20:15:53,ACTIVO
1009562,7879,13,Pasaje Universitaria 7097,BT,8,2018-09-19 02:33:07,ACTIVO
1009563,7880,26,Av. El Sol 3985,BT,2,2001-12-28 18:17:54,ACTIVO
1009564,7881,9,Calle Panamericana 4734,BT,5,2005-04-21 18:57:07,ACTIVO
1009565,7882,7,Psje. Panamericana 6770,BT,8,2008-01-27 00:54:52,ACTIVO
1009566,7883,36,Jr. Universitaria 4400,BT,1,2017-04-09 14:00:36,ACTIVO
1009567,7884,13,Jr. La Molina 6921,BT,4,2011-03-07 17:56:20,ACTIVO
1009568,7885,15,Psje. Panamericana 4985,BT,5,2016-07-05 05:21:34,ACTIVO
1009569,7886,1,Pasaje Los Pinos 8541,BT,2,2000-03-10 12:36:30,ACTIVO
1009570,7886,1,Pasaje Panamericana 7019,BT,3,2003-07-05 10:12:56,ACTIVO
1009571,7886,1,Psje. Universitaria 6694,BT,1,2008-11-10 05:37:36,ACTIVO
1009572,7887,35,Av. Progreso 2619,BT,7,2009-10-31 03:13:41,ACTIVO
1009573,7888,7,Psje. La Molina 548,BT,5,2020-08-06 09:40:23,ACTIVO
1009574,7889,15,Av. Bolívar 1375,BT,5,2011-01-23 17:40:39,ACTIVO
1009575,7890,13,Jr. El Sol 5730,BT,7,2019-04-20 11:38:22,ACTIVO
1009576,7891,9,Pasaje Universitaria 3827,BT,7,2014-10-19 20:07:36,ACTIVO
1009577,7892,28,Av. Grau 6705,BT,3,2005-06-03 20:35:51,ACTIVO
1009578,7893,12,Pasaje La Molina 5643,BT,8,2012-07-12 19:28:15,ACTIVO
1009579,7894,39,Av. Venezuela 2965,BT,4,2010-08-22 02:54:57,ACTIVO
1009580,7895,30,Av. Panamericana 998,BT,4,2020-11-21 11:01:43,ACTIVO
1009581,7895,30,Jr. La Molina 6526,BT,3,2015-11-16 13:07:14,ACTIVO
1009582,7896,28,Av. Los Pinos 7990,BT,6,2020-06-03 09:53:09,ACTIVO
1009583,7897,7,Pasaje Panamericana 2404,BT,7,2015-01-31 02:27:43,ACTIVO
1009584,7898,40,Jr. Los Pinos 5473,BT,7,2011-08-31 18:18:12,ACTIVO
1009585,7899,12,Psje. Los Pinos 8368,BT,1,2017-06-14 03:56:03,ACTIVO
1009586,7900,7,Pasaje Los Pinos 7014,BT,8,2004-06-26 19:06:30,ACTIVO
1009587,7900,7,Jr. Venezuela 6887,BT,5,2009-06-24 15:38:10,ACTIVO
1009588,7901,15,Psje. La Molina 9865,BT,2,2009-04-05 00:39:01,ACTIVO
1009589,7902,39,Calle San Martín 9231,BT,3,2000-04-28 08:21:33,ACTIVO
1009590,7903,35,Jr. Los Pinos 816,BT,1,2004-07-20 22:56:27,ACTIVO
1009591,7903,35,Calle San Martín 4060,BT,3,2017-05-18 12:11:20,ACTIVO
1009592,7904,28,Jr. Venezuela 2008,BT,4,2000-06-24 05:30:26,ACTIVO
1009593,7905,9,Psje. La Molina 7236,BT,8,2003-01-22 23:29:10,ACTIVO
1009594,7906,26,Jr. La Molina 4767,BT,4,2013-07-29 21:22:41,ACTIVO
1009595,7907,4,Jr. Progreso 8806,BT,4,2010-08-27 20:17:13,ACTIVO
1009596,7907,4,Jr. San Martín 7143,BT,3,2001-12-08 16:02:55,ACTIVO
1009597,7908,32,Psje. Grau 6302,BT,6,2009-08-02 01:20:14,ACTIVO
1009598,7909,38,Psje. Universitaria 2030,BT,3,2007-06-14 20:33:28,ACTIVO
1009599,7910,7,Av. Grau 4967,BT,8,2001-02-02 07:19:32,ACTIVO
1009600,7910,7,Pasaje Bolívar 4917,BT,8,2015-06-06 07:44:47,ACTIVO
1009601,7911,24,Pasaje El Sol 2202,BT,7,2013-08-07 22:51:30,ACTIVO
1009602,7912,5,Calle El Sol 3210,BT,7,2005-01-21 23:23:49,ACTIVO
1009603,7912,5,Calle San Martín 3705,BT,6,2005-06-28 08:51:33,ACTIVO
1009604,7913,5,Psje. Panamericana 1955,BT,2,2014-08-28 06:51:01,ACTIVO
1009605,7914,7,Calle San Martín 4172,BT,7,2002-05-08 15:08:46,ACTIVO
1009606,7915,7,Calle El Sol 6974,BT,3,2022-12-10 00:00:00,ACTIVO
1009607,7916,9,Pasaje Venezuela 4644,BT,4,2002-07-27 11:28:10,ACTIVO
1009608,7917,29,Jr. Progreso 3898,BT,7,2010-05-18 21:08:05,ACTIVO
1009609,7918,9,Calle Los Pinos 2433,BT,7,2009-06-11 05:53:05,ACTIVO
1009610,7919,9,Av. Bolívar 8530,BT,8,2006-02-05 17:44:48,ACTIVO
1009611,7919,9,Psje. Los Pinos 3545,BT,2,2014-04-27 01:52:19,ACTIVO
1009612,7920,9,Psje. Panamericana 3799,BT,8,2014-06-09 09:34:03,ACTIVO
1009613,7921,39,Pasaje El Sol 9470,BT,6,2009-07-05 06:34:08,ACTIVO
1009614,7922,33,Psje. El Sol 2558,BT,2,2015-08-30 00:22:42,ACTIVO
1009615,7922,33,Jr. Bolívar 4071,BT,4,2009-06-29 18:47:41,ACTIVO
1009616,7923,29,Psje. Universitaria 8320,BT,8,2016-09-02 06:32:29,ACTIVO
1009617,7924,19,Pasaje Panamericana 1997,BT,8,2005-06-03 01:37:52,ACTIVO
1009618,7925,15,Av. La Molina 2314,BT,2,2000-05-27 17:59:17,ACTIVO
1009619,7926,28,Jr. San Martín 1121,MT,1,2019-04-14 06:44:26,ACTIVO
1009620,7926,28,Av. El Sol 762,BT,7,2003-11-27 15:18:29,ACTIVO
1009621,7927,23,Pasaje Bolívar 2401,BT,1,2012-09-07 17:02:02,ACTIVO
1009622,7928,38,Psje. Grau 8915,BT,2,2003-06-08 04:17:17,ACTIVO
1009623,7929,15,Calle La Molina 5589,BT,1,2019-07-22 14:36:12,ACTIVO
1009624,7929,15,Psje. Panamericana 9015,BT,3,2000-09-19 14:29:51,ACTIVO
1009625,7930,3,Calle Panamericana 7946,BT,7,2017-02-05 09:18:47,ACTIVO
1009626,7931,9,Calle Los Pinos 1722,BT,1,2002-06-10 03:50:11,ACTIVO
1009627,7931,9,Pasaje Grau 6437,BT,3,2012-06-28 17:14:43,ACTIVO
1009628,7932,20,Psje. San Martín 4362,BT,4,2000-06-11 05:34:01,ACTIVO
1009629,7933,39,Pasaje Universitaria 7881,BT,3,2020-09-17 13:23:04,ACTIVO
1009630,7933,39,Psje. San Martín 6880,BT,7,2020-09-14 03:24:13,ACTIVO
1009631,7934,16,Psje. Grau 4405,BT,7,2001-07-02 04:28:40,ACTIVO
1009632,7935,15,Av. Universitaria 8278,BT,7,2010-11-05 13:15:24,ACTIVO
1009633,7936,7,Av. San Martín 4636,BT,5,2016-03-08 01:47:04,INACTIVO
1009634,7937,39,Calle La Molina 8711,BT,8,2011-08-10 21:07:12,ACTIVO
1009635,7938,3,Pasaje Venezuela 9011,BT,1,2012-07-20 13:21:01,ACTIVO
1009636,7939,5,Av. Panamericana 5907,BT,1,2000-10-25 00:53:48,ACTIVO
1009637,7940,7,Av. El Sol 3494,BT,1,2006-02-28 09:48:55,ACTIVO
1009638,7941,40,Calle El Sol 1844,BT,4,2004-07-13 08:24:23,ACTIVO
1009639,7942,43,Jr. El Sol 9195,BT,5,2004-03-19 19:45:47,ACTIVO
1009640,7943,28,Av. San Martín 5495,BT,8,2011-12-10 02:11:20,ACTIVO
1009641,7943,28,Calle El Sol 458,BT,7,2009-06-11 02:00:13,ACTIVO
1009642,7944,7,Pasaje Panamericana 4875,BT,3,2011-03-23 05:53:39,ACTIVO
1009643,7945,28,Av. Bolívar 5002,BT,3,2003-02-03 11:55:51,ACTIVO
1009644,7946,39,Psje. Los Pinos 4501,BT,4,2013-06-19 16:13:19,ACTIVO
1009645,7947,24,Pasaje Panamericana 1740,BT,4,2016-10-09 20:36:52,INACTIVO
1009646,7947,24,Jr. Progreso 2802,BT,4,2009-10-22 00:28:05,ACTIVO
1009647,7947,24,Jr. Universitaria 9658,BT,5,2019-03-13 02:21:46,ACTIVO
1009648,7948,29,Psje. Bolívar 5830,BT,2,2001-01-18 17:59:07,ACTIVO
1009649,7949,4,Av. Progreso 4157,BT,8,2006-11-14 21:43:16,ACTIVO
1009650,7950,39,Pasaje Venezuela 9199,BT,6,2018-08-11 04:30:03,ACTIVO
1009651,7951,9,Psje. Progreso 3554,BT,5,2008-04-08 10:23:18,ACTIVO
1009652,7952,34,Jr. Panamericana 7274,BT,5,2007-05-11 12:58:04,ACTIVO
1009653,7953,39,Pasaje La Molina 7089,BT,8,2000-07-15 01:34:59,ACTIVO
1009654,7954,30,Av. El Sol 9638,BT,4,2005-11-12 15:51:32,ACTIVO
1009655,7954,30,Pasaje Progreso 4603,BT,5,2020-09-13 01:57:39,ACTIVO
1009656,7955,40,Psje. Venezuela 7121,BT,8,2013-04-25 16:27:02,ACTIVO
1009657,7956,9,Psje. Panamericana 1618,BT,1,2013-10-01 01:08:43,ACTIVO
1009658,7957,5,Av. La Molina 9705,BT,2,2013-03-06 13:49:10,ACTIVO
1009659,7958,3,Psje. Panamericana 2232,BT,3,2001-11-03 13:52:17,ACTIVO
1009660,7959,19,Psje. Los Pinos 1219,BT,6,2005-06-06 00:56:14,ACTIVO
1009661,7960,7,Psje. El Sol 5161,BT,5,2010-04-30 21:13:39,ACTIVO
1009662,7961,9,Pasaje San Martín 6462,BT,8,2015-09-15 00:08:31,ACTIVO
1009663,7962,38,Psje. Venezuela 1931,BT,2,2000-04-16 09:56:02,ACTIVO
1009664,7963,17,Calle Los Pinos 6519,BT,4,2006-07-23 23:35:56,ACTIVO
1009665,7964,15,Calle Progreso 7093,BT,6,2000-08-20 22:21:20,ACTIVO
1009666,7965,28,Calle Panamericana 5003,BT,6,2007-11-18 06:12:37,ACTIVO
1009667,7965,28,Psje. Venezuela 5227,BT,1,2017-11-30 22:46:19,ACTIVO
1009668,7966,30,Jr. Grau 2888,BT,3,2016-07-10 19:54:31,ACTIVO
1009669,7967,28,Pasaje Progreso 7727,BT,1,2008-08-12 13:29:24,ACTIVO
1009670,7968,28,Pasaje La Molina 7565,BT,8,2014-01-12 19:26:00,ACTIVO
1009671,7969,11,Calle La Molina 2702,BT,3,2016-12-08 02:57:33,ACTIVO
1009672,7970,39,Calle Los Pinos 4839,BT,7,2024-12-04 00:00:00,ACTIVO
1009673,7971,28,Psje. El Sol 3250,BT,5,2023-12-14 00:00:00,ACTIVO
1009674,7972,15,Pasaje Panamericana 2799,BT,8,2004-02-02 05:24:03,ACTIVO
1009675,7973,3,Av. Bolívar 9352,BT,2,2017-09-03 09:07:38,ACTIVO
1009676,7973,3,Pasaje Grau 8989,BT,1,2016-10-31 18:19:58,ACTIVO
1009677,7974,4,Psje. San Martín 2603,BT,2,2019-09-09 01:31:46,INACTIVO
1009678,7975,26,Calle Progreso 1112,BT,5,2010-01-29 21:22:33,INACTIVO
1009679,7976,30,Pasaje Bolívar 8921,BT,3,2001-08-03 09:48:15,ACTIVO
1009680,7977,4,Pasaje El Sol 5295,BT,6,2013-08-27 11:40:17,ACTIVO
1009681,7978,40,Psje. San Martín 976,BT,7,2013-08-12 18:45:32,SUSPENDIDO
1009682,7979,43,Jr. Los Pinos 8482,BT,1,2015-03-17 03:32:07,ACTIVO
1009683,7979,43,Calle San Martín 7733,BT,3,2001-12-09 08:13:52,ACTIVO
1009684,7979,43,Av. Progreso 7346,BT,4,2001-06-10 22:28:18,INACTIVO
1009685,7980,7,Pasaje San Martín 4018,BT,2,2020-04-07 22:39:20,SUSPENDIDO
1009686,7981,9,Jr. Bolívar 9284,BT,4,2015-02-09 07:09:19,ACTIVO
1009687,7982,26,Av. Los Pinos 5658,BT,3,2020-02-26 10:49:38,ACTIVO
1009688,7983,28,Av. San Martín 9403,BT,2,2014-08-15 06:25:25,ACTIVO
1009689,7984,29,Av. Venezuela 8358,BT,3,2015-06-10 12:01:39,ACTIVO
1009690,7985,29,Psje. Universitaria 1293,BT,3,2020-05-22 11:04:06,ACTIVO
1009691,7986,39,Psje. Los Pinos 2120,BT,2,2008-10-19 04:39:14,ACTIVO
1009692,7987,36,Pasaje Progreso 3232,BT,6,2016-05-13 03:10:13,ACTIVO
1009693,7988,9,Av. La Molina 4299,BT,7,2004-12-15 17:56:52,ACTIVO
1009694,7989,39,Av. Los Pinos 678,BT,4,2009-11-08 03:28:58,ACTIVO
1009695,7990,7,Pasaje San Martín 9737,BT,2,2012-02-28 12:17:16,ACTIVO
1009696,7991,15,Pasaje Universitaria 9487,BT,5,2002-06-02 17:35:34,ACTIVO
1009697,7992,3,Pasaje Bolívar 7803,BT,4,2011-10-26 22:47:27,ACTIVO
1009698,7993,15,Psje. Panamericana 5041,BT,5,2024-12-12 00:00:00,ACTIVO
1009699,7994,39,Psje. Bolívar 788,BT,3,2011-12-15 04:10:46,ACTIVO
1009700,7995,15,Calle Progreso 7423,BT,7,2015-05-07 13:10:56,ACTIVO
1009701,7996,5,Psje. Los Pinos 635,BT,8,2018-08-10 02:09:02,ACTIVO
1009702,7997,1,Calle Grau 2189,BT,1,2019-12-23 17:53:15,ACTIVO
1009703,7998,43,Psje. Universitaria 5305,BT,4,2013-09-06 05:45:34,ACTIVO
1009704,7999,29,Av. San Martín 793,BT,4,2012-11-14 06:56:00,ACTIVO
1009705,8000,29,Jr. Los Pinos 5892,BT,7,2009-01-19 16:13:12,ACTIVO
1009706,8000,29,Jr. Panamericana 5575,BT,5,2015-05-07 05:00:18,ACTIVO
1009707,8001,7,Psje. La Molina 8979,BT,6,2011-10-08 06:09:55,SUSPENDIDO
1009708,8002,3,Calle Grau 5470,BT,6,2019-07-24 10:00:04,ACTIVO
1009709,8003,5,Pasaje El Sol 5314,BT,2,2020-12-24 09:36:56,ACTIVO
1009710,8003,5,Psje. Progreso 5296,BT,8,2009-11-27 05:19:02,ACTIVO
1009711,8004,43,Jr. La Molina 6416,BT,1,2015-10-25 04:02:58,ACTIVO
1009712,8005,19,Calle El Sol 6726,BT,4,2005-05-13 15:36:19,ACTIVO
1009713,8006,35,Pasaje El Sol 2757,BT,6,2018-11-18 20:04:53,ACTIVO
1009714,8007,9,Psje. Bolívar 1957,BT,8,2005-07-05 16:25:00,ACTIVO
1009715,8008,3,Jr. Venezuela 3526,BT,3,2006-04-04 01:38:33,ACTIVO
1009716,8009,9,Calle Grau 530,BT,7,2001-08-24 04:52:53,ACTIVO
1009717,8010,15,Calle Bolívar 8238,BT,7,2014-10-30 13:03:28,ACTIVO
1009718,8011,38,Calle La Molina 597,BT,3,2002-12-11 08:31:37,ACTIVO
1009719,8012,3,Psje. Progreso 1040,BT,2,2014-12-05 19:34:38,ACTIVO
1009720,8012,3,Av. Universitaria 8455,BT,6,2013-09-27 09:55:45,ACTIVO
1009721,8013,38,Pasaje Grau 4340,BT,5,2017-04-22 06:36:55,ACTIVO
1009722,8014,19,Calle Los Pinos 1408,BT,6,2015-02-03 00:18:34,ACTIVO
1009723,8014,19,Pasaje Los Pinos 2279,BT,3,2011-05-26 23:36:46,ACTIVO
1009724,8014,19,Pasaje Venezuela 3874,BT,4,2001-09-08 10:11:43,ACTIVO
1009725,8015,43,Psje. El Sol 1267,BT,7,2004-02-25 07:09:13,SUSPENDIDO
1009726,8016,19,Pasaje Venezuela 8412,BT,4,2012-04-10 13:31:26,ACTIVO
1009727,8017,26,Av. Grau 2202,BT,1,2011-10-22 01:34:35,ACTIVO
1009728,8018,21,Calle Panamericana 645,BT,5,2000-03-19 08:58:01,ACTIVO
1009729,8019,3,Jr. Grau 5727,BT,5,2006-10-26 14:27:30,ACTIVO
1009730,8019,3,Av. Progreso 6602,BT,8,2016-05-09 18:57:47,SUSPENDIDO
1009731,8020,26,Jr. Venezuela 1692,BT,5,2014-08-06 09:00:59,ACTIVO
1009732,8020,26,Psje. El Sol 8187,BT,4,2016-05-13 14:14:43,ACTIVO
1009733,8021,15,Pasaje Progreso 3611,BT,4,2001-01-25 19:19:18,ACTIVO
1009734,8022,9,Pasaje Venezuela 7335,BT,3,2012-11-01 12:54:29,ACTIVO
1009735,8023,19,Psje. Progreso 3148,BT,8,2019-08-28 12:12:47,ACTIVO
1009736,8024,15,Av. Bolívar 8346,BT,5,2015-02-11 23:06:48,ACTIVO
1009737,8025,25,Pasaje Bolívar 8514,BT,8,2017-02-25 14:03:16,ACTIVO
1009738,8026,29,Av. Universitaria 4775,BT,4,2011-12-29 22:33:51,ACTIVO
1009739,8027,3,Jr. El Sol 1545,BT,4,2001-09-09 05:13:30,INACTIVO
1009740,8028,32,Psje. Bolívar 3557,BT,4,2006-11-02 07:54:05,ACTIVO
1009741,8029,29,Pasaje Grau 9082,BT,4,2011-07-20 20:25:51,ACTIVO
1009742,8030,30,Jr. San Martín 368,BT,4,2017-11-20 16:28:36,ACTIVO
1009743,8031,29,Calle Bolívar 2020,BT,2,2002-09-14 06:21:14,ACTIVO
1009744,8032,15,Calle San Martín 5684,BT,2,2007-11-03 16:33:48,ACTIVO
1009745,8032,15,Pasaje Progreso 9805,BT,4,2017-11-06 03:26:42,ACTIVO
1009746,8033,3,Jr. Progreso 3316,BT,5,2000-07-12 03:24:24,ACTIVO
1009747,8034,15,Jr. Universitaria 5976,BT,8,2000-05-02 16:23:16,ACTIVO
1009748,8035,19,Jr. Venezuela 1420,BT,5,2007-08-23 12:16:12,ACTIVO
1009749,8035,19,Calle Grau 8930,BT,7,2019-08-30 05:37:39,ACTIVO
1009750,8036,19,Av. El Sol 6616,BT,8,2001-07-15 17:44:02,ACTIVO
1009751,8037,10,Jr. San Martín 6465,BT,1,2004-10-18 17:27:44,ACTIVO
1009752,8037,10,Av. Bolívar 1136,BT,6,2020-12-09 02:27:29,ACTIVO
1009753,8038,43,Av. Panamericana 3277,BT,8,2016-01-28 07:00:16,ACTIVO
1009754,8039,9,Pasaje Progreso 215,BT,5,2016-08-07 14:58:35,ACTIVO
1009755,8039,9,Pasaje Progreso 2672,BT,2,2009-10-16 02:50:38,ACTIVO
1009756,8040,3,Jr. Bolívar 1046,BT,4,2023-09-16 00:00:00,ACTIVO
1009757,8041,3,Pasaje San Martín 2769,BT,3,2013-03-29 17:44:05,ACTIVO
1009758,8042,19,Calle Bolívar 4956,BT,8,2015-05-07 03:59:39,ACTIVO
1009759,8043,22,Psje. San Martín 2010,BT,6,2003-08-17 14:46:17,ACTIVO
1009760,8044,29,Jr. Universitaria 7067,BT,2,2001-01-16 13:31:46,INACTIVO
1009761,8045,40,Psje. El Sol 8067,BT,4,2007-01-10 13:30:40,ACTIVO
1009762,8046,18,Av. Panamericana 6876,BT,3,2013-06-23 22:22:02,ACTIVO
1009763,8046,18,Calle Bolívar 9197,BT,4,2020-01-30 16:50:31,ACTIVO
1009764,8047,24,Av. Bolívar 3618,BT,3,2007-04-13 01:26:07,ACTIVO
1009765,8048,4,Pasaje Venezuela 8458,BT,8,2014-05-06 23:56:03,ACTIVO
1009766,8048,4,Jr. San Martín 2496,BT,4,2009-05-06 05:56:43,SUSPENDIDO
1009767,8048,4,Av. Los Pinos 6207,BT,4,2000-11-05 13:55:35,ACTIVO
1009768,8049,15,Calle Venezuela 3901,BT,8,2008-04-27 08:28:55,ACTIVO
1009769,8050,30,Psje. Venezuela 7297,BT,4,2008-05-05 22:28:09,ACTIVO
1009770,8051,29,Av. La Molina 5211,BT,5,2020-07-30 16:53:20,ACTIVO
1009771,8052,30,Av. Los Pinos 3685,BT,3,2020-09-04 18:03:55,ACTIVO
1009772,8053,26,Calle El Sol 3657,BT,3,2019-03-31 04:35:17,ACTIVO
1009773,8054,7,Pasaje Panamericana 3093,BT,6,2003-03-21 12:06:20,ACTIVO
1009774,8055,1,Av. Universitaria 8810,BT,2,2009-12-19 07:43:56,ACTIVO
1009775,8056,16,Jr. Progreso 3169,BT,3,2020-03-30 18:40:29,ACTIVO
1009776,8057,9,Psje. Panamericana 5549,BT,3,2016-10-07 20:12:40,ACTIVO
1009777,8057,9,Calle La Molina 8663,BT,1,2009-07-19 11:24:14,ACTIVO
1009778,8058,19,Calle La Molina 7723,BT,4,2001-11-15 21:14:50,ACTIVO
1009779,8058,19,Calle Progreso 594,BT,2,2015-06-03 14:59:08,ACTIVO
1009780,8059,34,Av. Bolívar 8724,BT,3,2017-01-07 08:10:49,ACTIVO
1009781,8060,43,Calle Panamericana 7862,BT,2,2013-07-01 12:38:27,ACTIVO
1009782,8060,43,Psje. Grau 8092,BT,2,2017-01-03 20:35:15,ACTIVO
1009783,8061,11,Pasaje Panamericana 5776,BT,6,2018-02-11 13:02:36,ACTIVO
1009784,8062,2,Psje. El Sol 647,BT,1,2000-02-04 04:18:43,ACTIVO
1009785,8063,22,Psje. Progreso 4774,BT,4,2015-09-15 12:28:31,ACTIVO
1009786,8064,7,Av. El Sol 2740,BT,1,2013-10-16 01:04:11,ACTIVO
1009787,8065,13,Jr. Progreso 7377,BT,1,2013-06-15 17:39:24,ACTIVO
1009788,8066,30,Psje. Grau 8017,BT,8,2013-05-01 19:26:18,ACTIVO
1009789,8067,5,Psje. Los Pinos 2577,BT,4,2016-11-22 13:19:20,ACTIVO
1009790,8068,31,Psje. Los Pinos 2279,BT,8,2020-02-05 12:28:37,ACTIVO
1009791,8069,23,Av. Progreso 9244,BT,3,2001-06-09 20:09:09,ACTIVO
1009792,8070,31,Pasaje Venezuela 8951,BT,3,2013-12-11 06:07:34,ACTIVO
1009793,8071,7,Calle Bolívar 3847,BT,4,2016-05-29 19:57:13,ACTIVO
1009794,8072,5,Pasaje La Molina 2140,BT,1,2016-10-21 03:08:31,ACTIVO
1009795,8073,30,Calle Progreso 1755,BT,2,2012-09-17 21:30:53,ACTIVO
1009796,8074,21,Psje. Los Pinos 1805,BT,2,2007-01-09 16:22:18,ACTIVO
1009797,8075,15,Psje. Progreso 9684,BT,2,2016-12-30 09:35:39,ACTIVO
1009798,8076,3,Jr. Bolívar 8551,BT,1,2002-06-13 07:58:50,ACTIVO
1009799,8077,43,Jr. Los Pinos 5555,BT,6,2007-01-19 17:56:29,SUSPENDIDO
1009800,8078,5,Av. La Molina 5529,BT,4,2009-12-15 14:14:52,ACTIVO
1009801,8079,29,Pasaje La Molina 7375,BT,6,2001-08-12 21:30:16,ACTIVO
1009802,8080,26,Psje. La Molina 1737,BT,1,2010-07-26 13:46:49,ACTIVO
1009803,8080,26,Pasaje El Sol 2680,BT,7,2009-04-25 12:42:40,ACTIVO
1009804,8081,3,Jr. Panamericana 8861,BT,7,2003-04-13 04:41:35,ACTIVO
1009805,8081,3,Psje. Panamericana 9010,BT,1,2007-12-09 19:07:53,ACTIVO
1009806,8082,43,Av. Bolívar 9152,BT,3,2015-06-02 10:58:47,ACTIVO
1009807,8083,28,Psje. San Martín 4231,BT,5,2004-11-23 16:22:34,ACTIVO
1009808,8084,20,Jr. Panamericana 2466,BT,5,2000-05-28 11:08:56,ACTIVO
1009809,8085,10,Psje. Venezuela 4407,BT,4,2015-09-06 12:46:10,ACTIVO
1009810,8085,10,Pasaje La Molina 1761,BT,5,2007-11-21 19:47:40,ACTIVO
1009811,8086,3,Av. Universitaria 8592,BT,2,2005-01-01 16:10:45,ACTIVO
1009812,8087,9,Av. San Martín 987,BT,6,2006-11-30 09:34:18,ACTIVO
1009813,8088,27,Psje. El Sol 592,BT,5,2000-09-28 21:18:32,ACTIVO
1009814,8089,15,Calle Bolívar 7536,BT,6,2019-01-31 02:36:52,ACTIVO
1009815,8090,19,Psje. El Sol 7011,BT,8,2016-08-29 15:18:48,ACTIVO
1009816,8091,43,Psje. Panamericana 8467,BT,2,2018-08-14 18:34:27,ACTIVO
1009817,8092,7,Psje. San Martín 2874,BT,6,2005-01-15 03:53:59,ACTIVO
1009818,8093,15,Calle Universitaria 2987,BT,5,2019-06-02 14:10:11,ACTIVO
1009819,8094,7,Pasaje Bolívar 396,BT,1,2003-08-29 10:06:45,SUSPENDIDO
1009820,8095,26,Av. El Sol 1536,BT,1,2001-04-05 14:50:35,ACTIVO
1009821,8095,26,Psje. Los Pinos 1997,BT,2,2017-10-06 08:40:58,ACTIVO
1009822,8096,30,Av. Progreso 3733,BT,3,2017-08-17 17:34:21,ACTIVO
1009823,8097,19,Jr. Los Pinos 4717,BT,5,2012-10-10 20:38:34,ACTIVO
1009824,8097,19,Av. Los Pinos 1710,BT,2,2005-12-13 23:18:32,ACTIVO
1009825,8098,39,Av. Progreso 8057,BT,1,2006-02-05 21:20:05,ACTIVO
1009826,8099,37,Psje. Progreso 8762,BT,2,2003-02-07 17:25:01,ACTIVO
1009827,8100,15,Jr. Grau 8682,BT,8,2012-03-02 10:18:41,ACTIVO
1009828,8101,43,Psje. San Martín 4698,BT,2,2011-06-14 07:06:37,ACTIVO
1009829,8102,5,Jr. Venezuela 9292,BT,1,2024-09-16 00:00:00,ACTIVO
1009830,8102,5,Jr. Panamericana 6685,BT,2,2006-04-23 03:02:59,ACTIVO
1009831,8102,5,Pasaje Universitaria 1911,BT,1,2000-04-30 15:53:10,ACTIVO
1009832,8103,5,Pasaje Los Pinos 8895,BT,7,2016-03-24 03:20:13,ACTIVO
1009833,8103,5,Psje. Grau 2659,BT,5,2002-08-25 03:14:51,ACTIVO
1009834,8104,6,Calle El Sol 8377,BT,3,2012-04-13 19:35:35,ACTIVO
1009835,8105,15,Jr. Panamericana 8073,BT,3,2007-12-09 12:40:30,ACTIVO
1009836,8106,35,Jr. Panamericana 2816,BT,4,2023-12-10 00:00:00,ACTIVO
1009837,8106,35,Calle Grau 5954,BT,3,2000-06-21 11:12:08,ACTIVO
1009838,8107,28,Av. Universitaria 537,MT,4,2014-04-02 10:01:55,ACTIVO
1009839,8108,38,Jr. San Martín 4651,BT,5,2001-02-18 05:51:27,ACTIVO
1009840,8109,15,Calle Panamericana 8277,BT,5,2005-02-08 01:30:19,ACTIVO
1009841,8109,15,Psje. La Molina 3001,BT,4,2000-02-21 10:49:23,ACTIVO
1009842,8110,29,Av. Universitaria 1951,BT,3,2020-12-12 00:38:14,ACTIVO
1009843,8111,5,Av. El Sol 3488,BT,8,2009-06-18 18:21:19,ACTIVO
1009844,8112,43,Av. La Molina 5256,BT,3,2019-11-28 00:00:00,ACTIVO
1009845,8113,3,Av. Grau 547,BT,2,2002-06-18 04:09:47,ACTIVO
1009846,8114,15,Psje. Universitaria 4649,BT,2,2016-11-13 22:24:09,ACTIVO
1009847,8115,43,Calle Panamericana 9774,BT,1,2013-01-15 02:01:14,ACTIVO
1009848,8116,29,Psje. San Martín 5577,BT,2,2020-02-07 23:53:06,ACTIVO
1009849,8116,29,Pasaje San Martín 8442,BT,3,2000-10-07 19:34:01,ACTIVO
1009850,8117,13,Psje. Los Pinos 9741,BT,1,2019-06-04 04:33:19,ACTIVO
1009851,8118,38,Jr. La Molina 6958,BT,3,2001-07-13 19:59:34,ACTIVO
1009852,8118,38,Pasaje Grau 446,BT,7,2005-04-18 16:15:59,ACTIVO
1009853,8119,19,Jr. Universitaria 3378,BT,2,2009-09-15 19:47:07,ACTIVO
1009854,8120,21,Calle Universitaria 9797,BT,7,2011-02-24 00:30:29,ACTIVO
1009855,8121,32,Psje. La Molina 6780,BT,6,2013-04-20 20:30:16,ACTIVO
1009856,8121,32,Av. Progreso 4484,BT,4,2002-01-18 06:42:58,ACTIVO
1009857,8122,5,Av. Universitaria 8141,BT,1,2005-10-07 14:24:42,ACTIVO
1009858,8123,3,Calle Universitaria 6975,BT,7,2002-03-30 12:11:00,ACTIVO
